Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
2620,5,3,60.0,8238,1,1,0,3,4,0,8,2,2,0,5,6,5,1997,1998,1,0,12,13,2,0.0,2,2,2,2,3,1,2,700.0,6,0.0,113.0,813.0,1,4,1,4,813,712,0,1525,1.0,0.0,2,1,3,1,1.0,6,6,1,3,1,1997.0,0,2.0,400.0,3,3,2,421,72,0,0,0,0,0,4,1,0,5,2006,8,4
2621,5,3,,13041,1,1,1,3,4,0,8,2,2,0,5,6,5,1995,1995,1,0,6,6,2,0.0,2,2,2,3,3,1,6,0.0,6,0.0,781.0,781.0,1,3,1,4,781,890,0,1671,0.0,0.0,2,1,3,1,1.0,7,6,1,3,1,1995.0,0,2.0,423.0,3,3,2,0,84,0,0,0,0,0,4,1,0,2,2006,8,4
2622,5,3,54.0,9783,1,1,0,3,4,0,8,2,2,0,5,6,5,1996,1996,1,0,6,6,2,0.0,2,2,2,3,3,1,6,0.0,6,0.0,821.0,821.0,1,3,1,4,821,955,0,1776,0.0,0.0,2,1,3,1,1.0,7,6,1,3,3,1996.0,0,2.0,443.0,3,3,2,286,116,0,0,0,0,0,4,1,0,5,2006,8,4
2623,5,3,50.0,13128,1,1,0,1,1,0,8,2,2,0,5,8,5,2005,2005,1,0,12,13,1,216.0,3,2,2,3,3,1,6,0.0,6,0.0,1074.0,1074.0,1,4,1,4,1074,990,0,2064,0.0,0.0,2,1,4,1,2.0,7,6,1,4,1,2005.0,0,2.0,527.0,3,3,2,0,119,0,0,0,0,0,4,1,0,1,2006,8,4
2624,5,3,42.0,13751,1,1,0,1,1,0,8,2,2,0,5,7,5,2005,2006,1,0,12,13,1,248.0,3,2,2,3,3,3,2,60.0,6,0.0,1640.0,1700.0,1,4,1,4,1700,512,0,2212,1.0,0.0,2,1,3,1,2.0,9,6,1,4,1,2006.0,0,3.0,773.0,3,3,2,237,38,0,0,115,0,0,4,1,0,5,2006,6,5
2625,13,3,68.0,13108,1,1,0,3,4,0,22,2,2,0,5,8,5,1994,1994,1,0,5,5,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,2062.0,2062.0,1,4,1,4,2079,608,0,2687,0.0,0.0,2,1,4,1,2.0,9,6,0,0,1,1994.0,0,2.0,618.0,3,3,2,168,12,0,0,0,0,0,4,1,0,12,2006,8,4
2626,0,3,,8076,1,1,0,3,4,0,8,2,2,0,2,6,6,1993,1994,1,0,6,6,1,112.0,2,2,2,3,3,1,2,705.0,6,0.0,455.0,1160.0,1,3,1,4,1169,0,0,1169,0.0,1.0,2,0,3,1,1.0,6,6,1,3,1,1993.0,0,2.0,402.0,3,3,2,0,26,0,0,144,0,0,2,1,0,7,2006,8,4
2627,11,3,30.0,3701,1,1,0,3,4,0,22,2,2,4,2,8,5,1987,1987,1,0,6,6,2,0.0,2,2,1,3,3,1,6,0.0,6,0.0,1191.0,1191.0,1,2,1,4,1204,0,0,1204,0.0,0.0,2,0,2,1,1.0,5,6,0,0,1,1987.0,2,2.0,461.0,3,3,2,120,70,0,0,0,0,0,4,1,0,8,2006,8,4
2628,5,3,59.0,16023,1,1,0,1,1,0,22,2,2,0,5,9,5,2005,2006,3,0,12,13,1,600.0,3,4,2,4,3,4,2,1218.0,6,0.0,180.0,1398.0,1,4,1,4,1414,1384,0,2798,1.0,0.0,3,1,3,1,3.0,11,6,1,4,3,2005.0,0,3.0,670.0,3,3,2,182,37,0,0,0,0,0,4,1,0,3,2006,6,5
2629,5,3,60.0,18062,1,1,0,1,1,0,22,2,2,0,5,10,5,2006,2006,3,0,5,5,1,662.0,4,2,2,4,3,4,6,0.0,6,0.0,1528.0,1528.0,1,4,1,4,1528,1862,0,3390,0.0,0.0,3,1,5,1,3.0,10,6,1,5,3,2006.0,0,3.0,758.0,3,3,2,204,34,0,0,0,0,0,4,1,0,9,2006,6,5
2630,5,3,63.0,12292,1,1,0,1,1,0,22,2,2,0,5,9,5,2006,2006,3,0,12,13,1,184.0,3,2,2,4,4,4,2,205.0,6,0.0,889.0,1094.0,1,4,1,4,1102,1371,0,2473,0.0,0.0,2,1,4,1,2.0,11,6,1,4,3,2006.0,0,3.0,675.0,3,3,2,246,39,0,0,0,0,0,4,1,0,7,2006,6,5
2631,5,3,82.0,16052,1,1,0,3,1,0,22,2,2,0,5,10,5,2006,2006,3,0,12,13,3,734.0,4,2,2,4,3,1,2,1206.0,6,0.0,644.0,1850.0,1,4,1,4,1850,848,0,2698,1.0,0.0,2,1,4,1,3.0,11,6,1,4,1,2006.0,2,3.0,736.0,3,3,2,250,0,0,0,0,0,0,4,1,0,7,2006,6,5
2632,5,3,92.0,15922,1,1,0,1,0,0,22,2,2,0,5,9,5,2005,2006,3,0,12,13,1,550.0,3,2,2,4,3,3,6,0.0,6,0.0,1390.0,1390.0,1,4,1,4,1390,1405,0,2795,0.0,0.0,3,1,4,1,3.0,10,6,1,4,3,2005.0,0,3.0,660.0,3,3,2,272,102,0,0,0,0,0,4,1,0,1,2006,6,5
2633,11,3,60.0,8147,1,1,3,1,4,0,22,2,2,4,2,9,5,2005,2005,3,0,8,8,1,230.0,3,2,2,4,3,4,2,1191.0,6,0.0,523.0,1714.0,1,4,1,4,1714,0,0,1714,1.0,0.0,2,0,2,1,2.0,7,6,1,4,1,2005.0,0,2.0,517.0,3,3,2,156,55,0,0,0,0,0,4,1,0,8,2006,8,4
2634,0,3,90.0,18261,1,1,0,1,4,0,22,2,2,0,2,9,5,2005,2005,3,0,12,13,1,420.0,4,2,2,4,3,4,2,1416.0,6,0.0,494.0,1910.0,1,4,1,4,2000,0,0,2000,1.0,0.0,2,1,3,1,3.0,8,6,2,4,1,2005.0,3,3.0,722.0,3,3,2,351,102,0,0,123,0,0,4,1,0,9,2006,8,4
2635,9,3,,10464,1,1,0,3,3,0,14,2,2,0,6,6,6,1980,1980,1,0,6,6,1,130.0,2,2,1,3,3,3,2,850.0,6,0.0,138.0,988.0,1,2,1,4,1102,0,0,1102,1.0,0.0,1,0,2,1,1.0,5,6,1,3,1,1980.0,2,2.0,582.0,3,3,2,140,22,0,0,0,0,0,4,1,0,6,2006,8,4
2636,5,3,81.0,10530,1,1,3,3,4,0,14,3,2,0,5,7,5,1978,1978,1,0,9,10,1,68.0,2,2,1,2,3,1,6,0.0,6,0.0,945.0,945.0,1,2,1,4,945,912,0,1857,0.0,0.0,2,1,4,1,1.0,8,6,1,3,1,1978.0,2,2.0,482.0,3,3,2,400,105,0,0,0,0,0,0,1,0,7,2006,8,4
2637,9,3,,9927,1,1,0,3,4,0,14,2,2,0,6,7,5,1976,1976,1,0,12,15,3,252.0,3,2,1,4,3,4,2,1005.0,6,0.0,42.0,1047.0,1,2,1,4,1083,0,0,1083,1.0,0.0,1,0,2,1,1.0,5,6,1,2,1,1976.0,2,2.0,596.0,3,3,2,444,0,40,0,0,0,0,4,1,0,7,2006,8,4
2638,5,1,75.0,9512,1,1,0,3,4,0,21,6,2,0,5,7,5,2005,2006,1,0,12,13,2,0.0,3,2,2,3,3,1,0,788.0,6,0.0,172.0,960.0,1,4,1,4,960,1358,0,2318,1.0,0.0,2,1,3,1,2.0,8,6,1,5,3,2005.0,0,2.0,541.0,3,3,2,0,246,0,0,0,0,0,4,1,0,6,2006,6,5
2639,8,3,81.0,10530,1,1,3,3,4,0,14,2,2,0,7,6,6,1975,2000,1,0,9,10,1,248.0,2,2,1,2,2,1,0,548.0,6,0.0,127.0,675.0,1,2,1,4,1109,766,0,1875,0.0,0.0,3,0,3,1,2.0,8,6,1,3,1,1975.0,2,2.0,485.0,3,3,2,48,28,0,0,0,0,0,4,1,0,6,2006,8,4
2640,0,3,80.0,10000,1,1,3,3,4,0,14,2,2,0,2,6,6,1974,1974,1,0,6,10,1,176.0,2,2,1,2,3,1,0,755.0,6,0.0,348.0,1103.0,1,2,1,4,1103,0,0,1103,0.0,0.0,2,0,3,1,1.0,6,6,0,0,1,1974.0,3,2.0,462.0,3,3,2,295,84,0,0,0,0,0,1,1,0,6,2006,8,4
2641,0,3,60.0,7200,1,1,3,3,4,0,12,2,2,0,2,4,4,1971,1971,1,0,6,6,2,0.0,2,2,1,2,3,1,5,20.0,3,620.0,224.0,864.0,1,2,1,4,874,0,0,874,0.0,1.0,1,0,3,1,1.0,5,6,0,0,5,1995.0,3,2.0,576.0,3,3,2,63,0,0,0,0,0,0,4,1,0,3,2006,8,4
2642,11,2,26.0,8773,1,1,1,3,2,0,12,2,2,4,2,6,5,2002,2002,1,0,8,8,2,0.0,3,2,2,3,3,1,2,951.0,6,0.0,536.0,1487.0,1,4,1,4,1419,0,0,1419,1.0,0.0,2,0,2,1,2.0,4,6,0,0,1,2002.0,0,2.0,543.0,3,3,2,196,68,0,0,0,0,0,4,1,0,9,2006,8,4
2643,13,4,24.0,2760,1,1,3,3,4,0,2,2,2,4,5,6,5,1973,1973,1,0,6,6,1,514.0,2,2,1,2,3,1,6,0.0,6,0.0,525.0,525.0,1,2,1,4,525,567,0,1092,0.0,0.0,1,1,3,1,1.0,6,6,0,0,5,1973.0,3,2.0,440.0,3,3,2,0,0,0,0,0,0,0,4,1,0,12,2006,8,4
2644,13,4,24.0,2160,1,1,3,3,4,0,2,2,2,4,5,5,6,1973,1973,1,0,6,6,1,200.0,2,2,1,2,3,1,3,402.0,6,0.0,363.0,765.0,1,3,1,4,765,600,0,1365,0.0,0.0,1,1,3,1,2.0,7,2,1,2,1,1973.0,3,2.0,440.0,3,3,2,0,36,0,0,0,0,0,4,1,0,6,2006,8,4
2645,13,4,21.0,1890,1,1,3,3,4,0,2,2,2,3,5,6,7,1972,1972,1,0,6,6,1,380.0,2,2,1,2,3,1,0,282.0,6,0.0,212.0,494.0,1,4,1,4,494,536,0,1030,0.0,0.0,1,1,3,1,1.0,6,6,0,0,5,1973.0,3,1.0,264.0,3,3,2,0,0,0,0,0,0,0,4,1,0,7,2006,8,4
2646,13,4,21.0,1680,1,1,3,3,4,0,2,2,2,3,5,6,5,1972,1972,1,0,6,6,1,504.0,2,2,1,2,3,1,0,276.0,6,0.0,207.0,483.0,1,2,1,4,483,465,0,948,0.0,0.0,1,1,2,1,1.0,5,6,0,0,5,1972.0,3,1.0,264.0,3,3,2,0,0,0,0,0,0,0,4,1,0,7,2006,8,4
2647,13,4,21.0,1680,1,1,3,3,4,0,2,2,2,3,5,6,5,1972,1972,1,0,6,6,1,504.0,2,2,1,2,3,1,1,382.0,6,0.0,143.0,525.0,1,3,1,4,525,567,0,1092,0.0,0.0,1,1,3,1,1.0,6,6,0,0,5,1972.0,3,1.0,264.0,3,3,2,352,0,0,0,0,0,0,0,1,0,10,2006,8,4
2648,11,3,53.0,4043,1,1,3,3,4,0,13,2,2,4,2,6,5,1975,1975,1,0,9,10,2,0.0,2,2,1,3,3,1,0,727.0,1,156.0,186.0,1069.0,1,3,1,4,1069,0,0,1069,0.0,1.0,2,0,2,1,1.0,4,6,1,1,1,1975.0,2,2.0,440.0,3,3,2,0,55,0,0,225,0,0,4,1,0,7,2006,8,4
2649,0,3,65.0,7514,1,1,3,3,4,0,12,2,2,0,2,5,7,1967,1975,3,0,8,8,2,0.0,2,2,1,2,3,2,0,373.0,5,108.0,462.0,943.0,1,2,1,4,1387,0,0,1387,1.0,0.0,1,0,3,1,1.0,6,6,1,3,1,1974.0,2,1.0,300.0,3,3,2,0,0,240,0,0,0,0,4,1,0,9,2006,8,4
2650,11,3,24.0,2280,1,1,3,3,2,0,13,2,2,3,2,7,7,1976,1976,1,0,9,2,2,0.0,2,2,1,2,3,1,0,120.0,1,492.0,443.0,1055.0,1,2,1,4,1055,0,0,1055,1.0,0.0,2,0,2,1,1.0,4,6,0,0,1,1976.0,3,1.0,319.0,3,3,2,0,29,0,0,0,0,0,4,1,0,4,2006,8,4
2651,13,3,24.0,2179,1,1,3,3,4,0,13,2,2,3,5,6,5,1976,1976,1,0,9,2,2,0.0,2,2,1,3,3,1,0,70.0,6,0.0,785.0,855.0,1,3,1,4,855,601,0,1456,0.0,0.0,2,1,3,1,1.0,6,6,1,3,1,1976.0,2,2.0,460.0,3,3,2,0,28,0,0,0,0,0,4,1,0,7,2006,8,4
2652,5,3,72.0,16387,1,1,0,3,4,0,16,2,2,0,5,9,5,2006,2006,3,0,12,13,3,215.0,3,2,2,4,4,1,2,1369.0,6,0.0,369.0,1738.0,1,3,1,4,1738,851,0,2589,1.0,0.0,2,1,4,1,3.0,11,6,1,4,1,2006.0,2,3.0,831.0,3,3,2,0,0,0,0,0,0,0,4,1,0,8,2006,6,5
2653,0,3,110.0,16163,1,1,3,3,0,0,16,2,2,0,2,8,5,2004,2004,1,0,12,13,1,232.0,3,2,2,3,3,3,6,0.0,6,0.0,1618.0,1618.0,1,4,1,4,1618,0,0,1618,0.0,0.0,2,0,2,1,2.0,6,6,1,4,1,2004.0,0,3.0,880.0,3,3,2,0,0,0,0,0,0,0,4,1,0,7,2006,8,4
2654,0,3,108.0,12228,1,1,3,3,0,0,16,2,2,0,2,7,5,2006,2006,3,0,12,13,3,206.0,3,2,2,4,4,1,6,0.0,6,0.0,1721.0,1721.0,1,4,1,4,1740,0,0,1740,0.0,0.0,2,0,4,1,2.0,8,6,0,0,1,2006.0,2,3.0,874.0,3,3,2,0,43,0,0,0,0,0,4,1,0,9,2006,6,5
2655,0,3,120.0,14780,1,1,0,1,0,1,16,2,2,0,2,9,5,2005,2005,3,0,12,13,1,568.0,4,2,2,4,3,4,2,1505.0,6,0.0,363.0,1868.0,1,4,1,4,1868,0,0,1868,1.0,0.0,2,0,2,1,3.0,7,6,1,4,1,2005.0,0,3.0,1085.0,3,3,2,354,56,0,0,156,0,0,4,1,0,6,2006,8,4
2656,5,3,120.0,13975,1,1,0,3,0,0,16,2,2,0,5,9,5,2005,2006,3,0,12,13,1,525.0,3,2,2,3,3,3,6,0.0,6,0.0,1090.0,1090.0,1,4,1,4,1117,1089,0,2206,0.0,0.0,2,1,4,1,3.0,10,6,1,4,3,2005.0,0,3.0,670.0,3,3,2,148,95,0,0,0,0,0,4,1,0,8,2006,6,5
2657,5,3,82.0,9942,1,1,0,3,4,0,16,2,2,0,5,9,5,2005,2006,1,0,8,8,1,385.0,4,2,2,4,4,3,2,1290.0,6,0.0,316.0,1606.0,1,4,1,4,1625,466,0,2091,1.0,0.0,2,1,3,1,3.0,8,6,1,4,1,2005.0,2,2.0,521.0,3,3,2,194,84,0,0,0,0,0,4,1,0,5,2006,6,5
2658,5,3,103.0,12867,1,1,0,3,0,0,16,2,2,0,5,8,5,2005,2006,1,0,5,5,,,3,2,2,4,3,3,6,0.0,6,0.0,1209.0,1209.0,1,4,1,4,1209,1044,0,2253,0.0,0.0,2,1,3,1,3.0,8,6,1,4,1,2005.0,0,2.0,575.0,3,3,2,243,142,0,0,0,0,0,4,1,0,7,2006,6,5
2659,5,3,82.0,10672,1,1,0,3,4,0,16,2,2,0,5,8,5,2006,2006,1,0,12,13,2,0.0,3,2,2,4,3,4,6,0.0,6,0.0,1054.0,1054.0,1,3,1,4,1054,1335,0,2389,0.0,0.0,2,1,4,1,2.0,10,6,1,4,3,2006.0,0,3.0,672.0,3,3,2,176,64,0,0,0,0,0,4,1,0,11,2006,6,5
2660,5,3,82.0,11643,1,1,0,3,4,0,16,2,2,0,5,8,5,2005,2006,3,0,8,8,1,142.0,3,2,2,4,3,3,2,880.0,6,0.0,644.0,1524.0,1,4,1,4,1544,814,0,2358,1.0,0.0,2,1,4,1,3.0,10,6,1,4,3,2005.0,0,3.0,784.0,3,3,2,120,34,0,0,0,0,0,4,1,0,8,2006,6,5
2661,0,3,121.0,13758,1,1,0,3,4,0,16,2,2,0,2,9,5,2005,2006,1,0,12,13,1,430.0,4,2,2,4,3,4,2,1232.0,6,0.0,560.0,1792.0,1,4,1,4,1792,0,0,1792,1.0,0.0,2,0,2,1,2.0,6,6,1,4,1,2005.0,2,3.0,925.0,3,3,2,204,49,0,0,0,0,0,4,1,0,3,2006,6,5
2662,0,3,131.0,14828,1,1,0,3,0,0,16,2,2,0,2,9,5,2004,2005,3,0,8,8,1,674.0,4,2,2,4,3,4,2,1383.0,6,0.0,397.0,1780.0,1,4,1,4,1780,0,0,1780,1.0,0.0,2,0,2,1,3.0,7,6,1,4,1,2004.0,0,3.0,816.0,3,3,2,144,68,0,0,0,0,0,4,1,0,8,2006,8,4
2663,5,3,,13215,1,1,0,3,0,0,16,2,2,0,5,8,5,2004,2004,1,0,12,13,1,112.0,3,2,2,3,3,1,2,994.0,6,0.0,426.0,1420.0,1,4,1,4,1426,488,0,1914,1.0,0.0,2,1,3,1,2.0,9,6,1,3,3,2004.0,2,3.0,746.0,3,3,2,168,127,0,0,0,0,0,4,1,0,2,2006,8,4
2664,11,3,48.0,5911,1,1,3,3,4,0,16,2,2,4,2,9,5,2005,2005,3,0,8,8,1,278.0,4,2,2,4,3,1,2,472.0,6,0.0,1088.0,1560.0,1,4,1,4,1565,0,0,1565,1.0,0.0,2,0,2,1,3.0,6,6,1,4,1,2005.0,2,2.0,556.0,3,3,2,196,56,0,0,0,0,0,4,1,0,3,2006,8,4
2665,0,3,61.0,7740,1,1,3,3,4,0,16,2,2,4,2,9,5,2006,2006,3,0,8,8,1,518.0,3,2,2,4,4,1,2,1023.0,6,0.0,663.0,1686.0,1,4,1,4,1686,0,0,1686,1.0,0.0,2,0,1,1,3.0,6,6,1,4,1,2006.0,0,3.0,899.0,3,3,2,266,100,0,0,0,0,0,4,1,0,6,2006,6,5
2666,11,3,48.0,6373,1,1,3,3,4,0,16,2,2,4,2,9,5,2006,2006,3,0,8,8,1,572.0,4,2,2,4,4,1,2,415.0,6,0.0,1251.0,1666.0,1,4,1,4,1666,0,0,1666,1.0,0.0,2,0,2,1,2.0,6,6,1,4,1,2006.0,2,2.0,575.0,3,3,2,228,75,0,0,0,0,0,4,1,0,6,2006,6,5
2667,5,3,65.0,10237,1,1,3,3,4,0,8,6,2,0,5,6,5,2005,2006,1,0,12,13,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,728.0,728.0,1,4,1,4,728,728,0,1456,0.0,0.0,2,1,3,1,2.0,8,6,1,4,1,2005.0,0,2.0,390.0,3,3,2,0,24,0,0,0,0,0,4,1,0,2,2006,6,5
2668,5,3,65.0,10237,1,1,3,3,4,0,8,6,2,0,5,7,5,2006,2006,1,0,12,13,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,738.0,738.0,1,4,1,4,738,754,0,1492,0.0,0.0,2,1,3,1,2.0,8,6,0,0,1,2006.0,0,2.0,440.0,3,3,2,0,32,0,0,0,0,0,4,1,0,9,2006,6,5
2669,0,3,102.0,11660,1,1,0,3,4,0,8,2,2,0,2,6,5,2006,2006,1,0,12,13,2,0.0,3,2,2,3,3,3,6,0.0,6,0.0,1326.0,1326.0,1,4,1,4,1326,0,0,1326,0.0,0.0,2,0,3,1,2.0,6,6,0,0,1,2006.0,0,2.0,427.0,3,3,2,100,0,0,0,0,0,0,4,1,0,7,2006,6,5
2670,5,3,96.0,11631,1,1,0,3,0,0,8,2,2,0,5,8,5,2004,2005,1,0,12,13,1,236.0,3,2,2,3,3,3,6,0.0,6,0.0,1052.0,1052.0,1,4,1,4,1052,1321,0,2373,0.0,0.0,2,1,4,1,2.0,9,6,1,4,3,2004.0,0,3.0,632.0,3,3,2,120,46,0,0,0,0,0,4,1,0,6,2006,6,5
2671,5,3,75.0,9073,1,1,0,3,4,0,8,2,2,0,5,7,5,2006,2006,1,0,12,13,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,738.0,738.0,1,4,1,4,738,754,0,1492,0.0,0.0,2,1,3,1,2.0,8,6,0,0,1,2006.0,0,2.0,440.0,3,3,2,100,32,0,0,0,0,0,4,1,0,10,2006,6,5
2672,11,3,43.0,3087,1,1,3,3,4,0,0,2,2,4,2,7,5,2006,2006,1,0,12,13,1,14.0,3,2,2,3,3,3,2,453.0,6,0.0,767.0,1220.0,1,4,1,4,1364,0,0,1364,1.0,0.0,2,0,2,1,2.0,6,6,1,4,1,2006.0,0,2.0,437.0,3,3,2,100,16,0,0,0,0,0,4,1,0,11,2006,6,5
2673,11,3,,2938,1,1,3,3,4,0,0,2,2,4,2,7,5,2002,2002,1,0,12,13,1,40.0,3,2,2,3,3,3,2,1038.0,6,0.0,330.0,1368.0,1,4,1,4,1511,0,0,1511,1.0,0.0,2,0,2,1,2.0,5,6,1,3,1,2002.0,0,2.0,398.0,3,3,2,130,30,0,0,0,0,0,4,1,0,5,2006,8,4
2674,11,4,,3072,1,1,3,3,4,0,0,2,2,4,2,7,5,2004,2004,3,0,12,13,1,18.0,3,2,2,3,3,1,2,1059.0,6,0.0,306.0,1365.0,1,4,1,4,1548,0,0,1548,1.0,0.0,2,0,2,1,2.0,7,6,1,3,1,2004.0,0,2.0,388.0,3,3,2,143,20,0,0,0,0,0,4,1,0,9,2006,8,4
2675,11,3,43.0,3010,1,1,3,3,4,0,0,2,2,4,2,7,5,2005,2006,1,0,12,13,1,14.0,3,2,2,3,3,4,2,16.0,6,0.0,1126.0,1142.0,1,4,1,4,1142,0,0,1142,0.0,0.0,2,0,2,1,2.0,6,6,0,0,1,2005.0,0,2.0,440.0,3,3,2,90,0,0,0,0,0,0,4,1,0,6,2006,6,5
2676,5,3,59.0,9171,1,1,0,3,4,0,8,2,2,0,5,7,5,2004,2005,1,0,12,13,2,0.0,3,2,2,3,3,3,6,0.0,6,0.0,848.0,848.0,1,4,1,4,848,750,0,1598,0.0,0.0,2,1,3,1,2.0,7,6,1,4,1,2004.0,0,2.0,433.0,3,3,2,100,48,0,0,0,0,0,4,1,0,7,2006,8,4
2677,5,3,,8658,1,1,0,3,4,0,8,2,2,0,5,6,5,2000,2000,1,0,12,13,2,0.0,2,2,2,3,3,1,0,732.0,6,0.0,250.0,982.0,1,4,1,4,1008,881,0,1889,0.0,0.0,2,1,3,1,1.0,9,6,1,3,1,2000.0,0,2.0,431.0,3,3,2,0,0,0,0,0,0,0,4,1,0,4,2006,8,4
2678,5,3,,12104,1,1,0,3,3,0,8,2,2,0,5,7,5,2006,2006,1,0,12,13,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,1035.0,1035.0,1,3,1,4,1082,1240,0,2322,0.0,0.0,3,1,4,1,2.0,8,6,0,0,1,2006.0,2,3.0,617.0,3,3,2,400,45,0,0,0,0,0,4,1,0,8,2006,6,5
2679,5,3,84.0,9660,1,1,0,3,4,0,15,2,2,0,5,8,5,1998,1998,1,0,12,13,1,242.0,3,2,2,3,3,1,2,791.0,6,0.0,253.0,1044.0,1,4,1,4,1079,897,0,1976,1.0,0.0,2,1,3,1,2.0,7,6,1,5,1,1998.0,0,3.0,885.0,3,3,2,210,31,0,0,0,0,0,4,1,0,2,2006,8,4
2680,5,3,83.0,9545,1,1,3,3,0,0,15,2,2,0,5,8,5,2000,2000,1,0,12,13,1,322.0,3,2,2,3,3,2,2,505.0,6,0.0,655.0,1160.0,1,4,1,4,1205,1029,0,2234,1.0,0.0,2,1,3,1,2.0,7,6,1,3,3,2000.0,2,3.0,768.0,3,3,2,0,50,0,0,0,0,0,4,1,0,6,2006,8,4
2681,5,3,,9233,1,1,0,3,4,0,15,2,2,0,5,9,5,2000,2000,1,0,12,13,1,877.0,3,2,2,4,3,3,2,1182.0,6,0.0,358.0,1540.0,1,4,1,4,1540,1315,0,2855,1.0,0.0,2,1,4,1,3.0,9,6,1,3,1,2000.0,2,3.0,774.0,3,3,2,247,55,0,0,0,0,0,4,1,0,3,2006,8,4
2682,5,3,83.0,10019,1,1,0,3,4,0,15,2,2,0,5,8,5,1995,1995,3,0,12,13,1,397.0,3,2,2,3,3,1,0,527.0,6,0.0,815.0,1342.0,1,4,1,4,1358,1368,0,2726,0.0,0.0,2,1,4,1,2.0,9,6,1,5,1,1995.0,2,3.0,725.0,3,3,2,307,169,168,0,0,0,0,4,1,0,6,2006,8,4
2683,5,3,114.0,17242,1,1,0,3,4,0,15,2,2,0,5,9,5,1993,1994,3,0,8,8,1,738.0,3,3,2,4,3,4,5,292.0,2,1393.0,48.0,1733.0,1,4,1,4,1933,1567,0,3500,1.0,0.0,3,1,4,1,3.0,11,6,1,3,1,1993.0,2,3.0,959.0,3,3,2,870,86,0,0,210,0,0,4,1,0,5,2006,8,4
2684,5,3,,10236,1,1,0,3,4,0,15,2,2,0,5,8,5,1994,1995,1,0,12,13,1,501.0,3,2,2,3,3,4,2,380.0,1,168.0,742.0,1290.0,1,4,1,4,1305,1189,0,2494,1.0,0.0,2,1,4,1,2.0,9,6,1,3,1,1994.0,0,3.0,803.0,3,3,2,200,95,0,0,0,0,0,0,1,0,6,2006,8,4
2685,5,3,,12585,1,1,0,3,4,0,15,2,2,0,5,8,5,1993,1993,1,0,6,7,1,420.0,3,2,2,3,3,1,3,247.0,2,1039.0,0.0,1286.0,1,4,1,4,1565,1234,0,2799,1.0,0.0,2,1,3,1,2.0,8,6,1,3,1,1993.0,0,3.0,704.0,3,3,2,432,136,0,0,0,0,0,4,1,0,10,2006,8,4
2686,5,3,75.0,12447,1,1,0,3,4,0,21,6,2,0,5,8,5,2005,2006,1,0,5,5,3,192.0,3,2,2,3,4,1,6,0.0,6,0.0,1100.0,1100.0,1,4,1,4,1116,848,0,1964,0.0,0.0,2,1,3,1,2.0,8,6,1,4,3,2005.0,0,2.0,760.0,3,3,2,200,70,0,0,0,0,0,4,1,0,1,2006,6,5
2687,0,3,49.0,15218,1,1,0,3,1,0,21,6,2,0,2,8,5,2006,2006,1,0,12,13,,,3,2,2,4,4,1,2,1562.0,6,0.0,108.0,1670.0,1,4,1,4,1670,0,0,1670,1.0,0.0,2,1,2,1,2.0,6,6,1,4,1,2006.0,2,3.0,928.0,3,3,2,0,240,200,0,0,0,0,4,1,0,9,2006,6,5
2688,0,3,85.0,10936,1,1,3,3,0,0,21,1,2,0,2,8,5,2006,2006,1,0,12,13,1,60.0,3,2,2,3,3,1,6,0.0,6,0.0,1504.0,1504.0,1,4,1,4,1504,0,0,1504,0.0,0.0,2,0,3,1,2.0,7,6,0,0,1,2006.0,0,2.0,510.0,3,3,2,144,0,0,0,0,0,0,4,1,0,9,2006,6,5
2689,0,1,72.0,8640,1,1,3,3,4,0,21,2,2,0,2,8,5,2006,2006,1,0,12,13,2,0.0,3,2,2,3,3,1,2,24.0,6,0.0,1254.0,1278.0,1,4,1,4,1278,0,0,1278,0.0,0.0,2,0,2,1,2.0,5,6,0,0,1,2006.0,2,2.0,584.0,3,3,2,0,60,0,0,0,0,0,4,1,0,10,2006,6,5
